971354297;Entry bukti Lapor SPT;13/02/2013 06:42:43; di Nopend 55800 dengan id ();
971354297;Entry bukti Lapor SPT;13/02/2013 06:43:18; di Nopend 55800 dengan id ();
967363548;Insert Data Faktur Penjualan dgn Pemebeli PT RENALDIJAYA EKAINTI;13/02/2013 08:31:17; di Nopend 40005;
985390852;Terkait BiayaSUDIRMAN;13/02/2013 08:33:48; di Nopend 92700;
967363548;Insert Data Faktur Penjualan dgn Pemebeli PT RENALDIJAYA EKAINTI;13/02/2013 08:37:10; di Nopend 40005;
967308811;Insert Data Faktur Penjualan dgn Pemebeli PT BUKIT ASAM (Persero) Tbk;13/02/2013 08:38:36; di Nopend 31300;
967363548;Insert Data Faktur Penjualan dgn Pemebeli KOPPOS;13/02/2013 08:41:28; di Nopend 40005;
964357112;Insert Data Faktur Penjualan dgn Pemebeli PT. PERTAMINA (PERSERO);13/02/2013 08:49:07; di Nopend 11000;
964357112;Insert Data Faktur Penjualan dgn Pemebeli PT. PERTAMINA (PERSERO);13/02/2013 08:50:31; di Nopend 11000;
964357112;Insert Data Faktur Penjualan dgn Pemebeli PT. PERTAMINA (PERSERO);13/02/2013 08:52:08; di Nopend 11000;
964357112;Insert Data Faktur Penjualan dgn Pemebeli PT. PERTAMINA (PERSERO);13/02/2013 08:54:34; di Nopend 11000;
964357112;Insert Data Faktur Penjualan dgn Pemebeli PT. PERTAMINA (PERSERO);13/02/2013 08:59:18; di Nopend 11000;
964357112;Ubah Data Faktur Penjualan 010.000-13.00002582;13/02/2013 09:00:18; di Nopend 11000 dengan id (32850);
984400394;Terkait BiayaAsdi Suriyadi;13/02/2013 09:01:45; di Nopend 70000;
984400394;Terkait Biaya;13/02/2013 09:04:12; di Nopend 70000 dengan id (698);
;Insert data perusahaan;13/02/2013 09:47:24; ();
;Insert data perusahaan;13/02/2013 09:48:20; ();
;Insert data perusahaan;13/02/2013 09:49:41; ();
;Insert data perusahaan;13/02/2013 09:50:36; ();
;Insert data perusahaan;13/02/2013 09:51:47; ();
;Insert data perusahaan;13/02/2013 09:58:14; ();
;Insert data perusahaan;13/02/2013 09:59:37; ();
;Insert data perusahaan;13/02/2013 10:00:50; ();
978365999;Terkait PendapatanPT ANZ PANIN BANK;13/02/2013 10:01:11; di Nopend 10009;
;Insert data perusahaan;13/02/2013 10:01:48; ();
978365999;Terkait PendapatanPT ANZ PANIN BANK;13/02/2013 10:02:17; di Nopend 10009;
;Insert data perusahaan;13/02/2013 10:02:45; ();
978365999;Terkait PendapatanPT HD FINANCE,Tbk;13/02/2013 10:03:42; di Nopend 10009;
;Ubah Status Verifikasi;13/02/2013 10:04:29; (31159);
978365999;Terkait PendapatanPT ASURANSI TAKAFUL KELUARGA;13/02/2013 10:05:35; di Nopend 10009;
;Ubah Status Verifikasi;13/02/2013 10:06:17; (31162);
;Ubah Status Verifikasi;13/02/2013 10:06:23; (31163);
;Ubah Status Verifikasi;13/02/2013 10:06:29; (31164);
;Ubah Status Verifikasi;13/02/2013 10:06:49; (31165);
978365999;Terkait PendapatanPT ASURANSI TAKAFUL KELUARGA;13/02/2013 10:06:51; di Nopend 10009;
;Ubah Status Verifikasi;13/02/2013 10:06:55; (31231);
;Ubah Status Verifikasi;13/02/2013 10:07:01; (31233);
;Ubah Status Verifikasi;13/02/2013 10:07:06; (31241);
;Ubah Status Verifikasi;13/02/2013 10:07:11; (31243);
;Ubah Status Verifikasi;13/02/2013 10:07:15; (31245);
;Ubah Status Verifikasi;13/02/2013 10:07:21; (31246);
;Ubah Status Verifikasi;13/02/2013 10:07:25; (31248);
;Ubah Status Verifikasi;13/02/2013 10:07:32; (31252);
;Ubah Status Verifikasi;13/02/2013 10:07:43; (31254);
;Ubah Status Verifikasi;13/02/2013 10:07:48; (31256);
;Ubah Status Verifikasi;13/02/2013 10:07:52; (31262);
;Ubah Status Verifikasi;13/02/2013 10:08:07; (31265);
;Ubah Status Verifikasi;13/02/2013 10:08:11; (31267);
;Ubah Status Verifikasi;13/02/2013 10:08:16; (31307);
;Ubah Status Verifikasi;13/02/2013 10:08:20; (31308);
;Ubah Status Verifikasi;13/02/2013 10:08:25; (31309);
;Ubah Status Verifikasi;13/02/2013 10:08:29; (31311);
;Ubah Status Verifikasi;13/02/2013 10:08:38; (31313);
;Ubah Status Verifikasi;13/02/2013 10:08:42; (31847);
978365999;Terkait PendapatanPT ASTRA SEDAYA FINANCE;13/02/2013 10:08:53; di Nopend 10009;
;Ubah Status Verifikasi;13/02/2013 10:09:16; (30913);
;Ubah Status Verifikasi;13/02/2013 10:09:21; (30914);
;Ubah Status Verifikasi;13/02/2013 10:09:28; (30915);
;Ubah Status Verifikasi;13/02/2013 10:09:41; (30916);
;Ubah Status Verifikasi;13/02/2013 10:09:49; (30917);
;Ubah Status Verifikasi;13/02/2013 10:09:55; (30918);
;Ubah Status Verifikasi;13/02/2013 10:10:01; (30919);
;Ubah Status Verifikasi;13/02/2013 10:10:07; (30920);
;Ubah Status Verifikasi;13/02/2013 10:10:15; (30921);
;Ubah Status Verifikasi;13/02/2013 10:10:24; (30922);
;Ubah Status Verifikasi;13/02/2013 10:10:30; (30923);
;Ubah Status Verifikasi;13/02/2013 10:10:35; (30925);
;Ubah Status Verifikasi;13/02/2013 10:10:43; (30926);
;Ubah Status Verifikasi;13/02/2013 10:10:48; (30927);
;Ubah Status Verifikasi;13/02/2013 10:10:53; (30928);
;Ubah Status Verifikasi;13/02/2013 10:10:58; (30929);
;Ubah Status Verifikasi;13/02/2013 10:11:03; (30930);
;Ubah Status Verifikasi;13/02/2013 10:11:11; (30931);
;Ubah Status Verifikasi;13/02/2013 10:11:20; (30932);
;Ubah Status Verifikasi;13/02/2013 10:11:29; (30933);
;Ubah Status Verifikasi;13/02/2013 10:11:34; (30934);
;Ubah Status Verifikasi;13/02/2013 10:11:38; (30983);
;Ubah Status Verifikasi;13/02/2013 10:11:43; (30984);
;Ubah Status Verifikasi;13/02/2013 10:11:48; (30988);
;Ubah Status Verifikasi;13/02/2013 10:11:52; (30992);
;Ubah Status Verifikasi;13/02/2013 10:12:01; (30995);
;Ubah Status Verifikasi;13/02/2013 10:12:06; (30996);
;Ubah Status Verifikasi;13/02/2013 10:12:10; (30997);
